tournament_name,Home_Big_Chances_5,Home_Shots_5,Home_Shots_on_Target_5,Home_touches_in_penalty_area_5,Home_big_chances_last_5,Home_final_third_entries_last_5,Home_touches_in_penalty_area_last_5,Home_wins_last_5,Home_goals_last_5,Home_conceded_last_5,Home_gd_last_5,Away_Big_Chances_5,Away_Shots_5,Away_Shots_on_Target_5,Away_touches_in_penalty_area_5,Away_big_chances_last_5,Away_final_third_entries_last_5,Away_touches_in_penalty_area_last_5,Away_wins_last_5,Away_goals_last_5,Away_conceded_last_5,Away_gd_last_5,Home_elo,Away_elo,ELO_diff
Qualifiers,2.8,12.4,4.8,21.4,3.5061728395061733,155.641975308642,51.40740740740741,4.0,14.0,11.0,3.0,3.4,16.6,8.0,22.0,4.1908368377491785,183.19511289708794,67.62984978577114,4.0,14.0,7.0,7.0,1491.2022694141278,1681.1538027155104,-189.9515333013826
Qualifiers,,13.2,3.8,20.8,1.283726945582375,150.10699925578797,64.96025899394289,1.0,5.0,9.0,-4.0,2.4,12.0,3.8,27.2,3.1050910016299365,259.6972161121892,79.6450016715559,2.0,9.0,6.0,3.0,1470.687857936002,1636.4687196835896,-165.78086174758755
Nations League,3.2,14.8,5.8,28.2,5.002862029839625,160.93373300140564,86.2962962962963,4.0,16.0,12.0,4.0,3.0,17.6,6.0,41.8,1.3093134945465008,235.3527835952061,132.20549837001525,3.0,12.0,8.0,4.0,1875.2531150970774,1857.87149146684,17.3816236302373
Qualifiers,3.0,12.6,5.6,22.4,1.7061758244765504,188.79306774699288,61.34155981358024,3.0,7.0,1.0,6.0,2.5,13.8,4.6,22.4,1.2922298781995225,143.26805671593604,56.26508994726917,2.0,9.0,7.0,2.0,1634.9043621885664,1752.941016877271,-118.03665468870463
Qualifiers,1.5,10.4,3.2,12.4,1.066235010095194,121.50702147557304,40.81298582533151,2.0,7.0,5.0,2.0,0.75,9.2,2.6,17.0,0.43235653792722817,145.12438724272687,50.0970430012544,1.0,4.0,4.0,0.0,1533.8130284656959,1666.1587265281541,-132.34569806245827
Qualifiers,0.5,11.0,2.2,15.0,0.30785731624018486,154.42637094240004,39.77366255144034,0.0,2.0,11.0,-9.0,2.6,11.6,5.0,20.8,4.537890739604115,152.74918040434636,64.21727299507901,4.0,13.0,3.0,10.0,1454.0055370019893,1891.736245367176,-437.73070836518673
Friendlies & Minor,1.6666666666666667,11.2,3.2,19.6,0.6147286340346344,156.3359789703843,38.56835848193874,3.0,6.0,7.0,-1.0,1.25,11.25,5.25,14.0,1.4444444444444446,114.11111111111111,23.0,,,,,1509.5147635705075,1489.5799613511215,19.93480221938603
Friendlies & Minor,1.8,13.0,4.2,16.4,1.5543664794812186,117.48872520169668,54.38193327199069,1.0,4.0,11.0,-7.0,4.4,21.4,8.4,76.0,8.54732510288066,168.02057613168728,132.0,3.0,14.0,10.0,4.0,1562.5316510979612,1544.310933962776,18.22071713518517
Qualifiers,0.0,0.75,0.25,3.0,0.0,78.0,5.0,,,,,2.2,11.0,4.8,18.4,1.7586883115969854,117.18421178132027,47.859922362030794,1.0,10.0,12.0,-2.0,1480.929937251097,1715.8010309604597,-234.87109370936264
Qualifiers,3.6,16.4,6.8,38.0,4.195234078804324,207.46773895312433,144.91596433094173,3.0,9.0,3.0,6.0,2.5,11.2,4.0,20.0,1.1206625006350661,121.62129756642791,29.666666666666668,2.0,6.0,7.0,-1.0,1570.8756749948698,1510.6830825676063,60.192592427263435
Friendlies & Minor,2.2,11.0,4.4,18.4,4.141746684956562,134.38508131664665,55.45953360768176,4.0,7.0,8.0,-1.0,,,,,1.0646202761878198,58.482490594347496,,3.0,8.0,2.0,6.0,1539.9202739624313,1726.3322190979034,-186.41194513547202
Qualifiers,2.6,11.2,5.8,22.0,3.820997009573038,191.73296351487122,66.84392623075752,3.0,9.0,3.0,6.0,0.0,2.6,1.2,14.0,0.0,59.814814814814824,14.0,0.0,2.0,16.0,-14.0,1558.279219749564,1452.2352919171171,106.0439278324468
Qualifiers,3.8,14.6,5.6,25.4,3.247229167185652,152.83128368440913,68.39528279052894,1.0,9.0,8.0,1.0,1.0,6.4,2.6,11.4,3.5125234974343345,131.21797653298614,34.777777777777786,2.0,4.0,7.0,-3.0,1699.7353646678332,1530.0140166525237,169.72134801530956
Qualifiers,2.4,14.0,5.2,17.6,1.615150129553422,158.42651018645535,44.860082304526756,0.0,3.0,8.0,-5.0,1.2,12.6,3.8,9.6,1.948883010835621,129.52780762227292,40.896065602766825,0.0,3.0,15.0,-12.0,1514.1134381508023,1501.4540137441527,12.659424406649578
Qualifiers,2.6,13.4,6.2,23.2,5.840522278108013,177.94033768565095,72.74897119341566,4.0,14.0,1.0,13.0,1.3333333333333333,7.333333333333333,2.3333333333333335,14.0,2.1111111111111116,106.8888888888889,27.888888888888893,,,,,1387.615650747606,1478.5226301123218,-90.90697936471588
Qualifiers,,7.0,1.75,15.0,0.05635997222645606,152.10064522684553,27.444444444444446,0.0,0.0,6.0,-6.0,3.6,17.0,6.4,41.4,4.247264980544105,256.42664566017606,141.37922193887897,5.0,16.0,1.0,15.0,1415.5423218799133,1813.7587252718718,-398.21640339195847
Qualifiers,4.0,19.4,6.2,36.4,1.7302567440727126,208.94987183682267,105.29397744371751,2.0,9.0,5.0,4.0,1.75,12.4,3.2,20.0,0.2962962962962964,114.7860082304527,36.66666666666667,0.0,2.0,7.0,-5.0,1630.9025821068421,1472.378204570726,158.52437753611616
Qualifiers,2.2,11.4,3.4,24.2,3.1876597034439507,155.64887363155293,68.71173093532491,1.0,4.0,8.0,-4.0,2.0,12.6,5.4,28.6,4.682888152189481,193.99518591586374,84.68938344920629,1.0,14.0,12.0,2.0,1474.9960727796529,1751.337254737622,-276.3411819579692
Qualifiers,1.0,4.0,2.0,8.666666666666666,1.6666666666666667,80.33333333333334,17.555555555555557,,,,,4.0,19.0,8.4,35.0,8.22649864550659,173.64493581288113,101.13854595336079,5.0,25.0,4.0,21.0,1461.2210472032457,1449.49757734194,11.723469861305603
Nations League,3.4,15.2,6.6,29.6,5.214184035942772,150.45932832486784,75.1427164452317,2.0,14.0,7.0,7.0,3.4,19.6,7.0,44.4,2.8728756630310004,213.9018557301374,130.13699891334352,2.0,14.0,12.0,2.0,1746.8970561099575,1853.1214246594836,-106.22436854952616
Nations League,3.6,14.8,6.0,26.6,3.5662812348051403,185.49517769230224,86.78333699331014,3.0,13.0,6.0,7.0,3.6,14.4,6.2,27.2,7.335241353226417,140.28915533427045,80.53086419753087,4.0,19.0,15.0,4.0,1762.896050624165,1880.0031819044339,-117.10713128026896
Qualifiers,1.4,10.4,1.8,17.6,2.123681412462149,148.56224803932705,57.780673677793025,1.0,4.0,14.0,-10.0,1.6,11.2,4.0,13.8,2.8908702941624753,138.61225422953822,39.604938271604944,2.0,6.0,6.0,0.0,1388.289813821716,1493.0191762009308,-104.72936237921476
Friendlies & Minor,,,,,,82.0,,,,,,2.3333333333333335,11.666666666666666,3.6666666666666665,22.333333333333332,0.9739696239968354,65.85209163438611,26.002743484224975,2.0,6.0,6.0,0.0,1498.8293751887682,1461.3666465666477,37.462728622120494
Qualifiers,4.2,14.0,5.8,26.0,7.17245887439799,143.12280785421353,89.90661490802053,2.0,14.0,9.0,5.0,3.6,16.0,6.8,40.0,2.796822719202883,202.31182596874956,128.6106428872945,4.0,10.0,2.0,8.0,1718.884119395652,1577.089159319982,141.79496007567013
Qualifiers,2.2,12.6,4.6,22.666666666666668,2.3570198761480583,140.82963301664722,55.44444444444444,1.0,8.0,7.0,1.0,2.8,13.8,7.0,28.2,5.54733133971536,246.82197567658082,98.56261748717168,3.0,11.0,3.0,8.0,1709.4809344149298,1563.5586093882448,145.92232502668503
Qualifiers,2.6,11.0,4.4,19.6,4.364322662346338,127.0447105134907,52.07407407407408,1.0,9.0,10.0,-1.0,1.75,11.4,3.8,19.8,1.1627803542533974,154.04207392944826,62.544581618655705,2.0,5.0,9.0,-4.0,1570.4843749026702,1468.9262156342043,101.55815926846594
Friendlies & Minor,1.6666666666666667,14.0,6.333333333333333,19.666666666666668,1.0736168267032469,69.56767731507357,28.481024234110667,4.0,9.0,6.0,3.0,,,,,,73.0,,,,,,1546.9239889865084,1500.0,46.92398898650845
Qualifiers,2.6,13.2,4.6,29.2,3.070060667753291,248.13147740812616,84.09666778103727,2.0,8.0,4.0,4.0,0.6666666666666666,5.0,1.6666666666666667,6.0,2.0,94.77777777777779,11.222222222222223,,,,,1640.6389987030143,1492.8807631420586,147.75823556095565
Qualifiers,2.2,15.6,4.6,22.8,1.8640225349568444,212.52163081132247,62.4900615775125,2.0,6.0,5.0,1.0,2.6,10.4,4.4,18.2,3.3374485596707824,152.761316872428,48.271604938271615,4.0,12.0,11.0,1.0,1549.3528146940737,1506.1828818074716,43.169932886602055
Qualifiers,2.6,14.8,7.4,19.6,2.7938912251661194,166.1300752647253,60.08656652384743,3.0,10.0,7.0,3.0,1.3333333333333333,13.333333333333334,3.3333333333333335,20.0,0.0,166.8888888888889,39.88888888888889,,,,,1666.1731903221666,1476.3699066465404,189.8032836756263
Friendlies & Minor,2.2,11.0,3.4,20.0,0.6131775441540989,141.890408036827,46.53909465020577,0.0,2.0,14.0,-12.0,2.4,13.6,4.2,19.6,1.036244319654146,119.32581680113113,63.25462218132713,0.0,2.0,13.0,-11.0,1442.8583672989384,1554.6386854947655,-111.78031819582702
Friendlies & Minor,1.5,13.0,5.0,21.75,2.6728002611025237,128.86211108133142,58.02128740537521,3.0,12.0,4.0,8.0,2.25,15.0,6.0,41.0,3.444444444444445,208.90534979423873,85.0,3.0,13.0,1.0,12.0,1509.2019170716028,1546.6599270417103,-37.45800997010747
Qualifiers,,,,4.0,,,4.0,,,,,0.3333333333333333,9.25,3.0,25.0,0.012845577715431588,61.11800404030777,47.85550983081848,2.0,9.0,7.0,2.0,1489.7449041236953,1459.647015872481,30.097888251214272
Qualifiers,1.0,11.6,3.2,14.25,0.2962962962962964,113.14814814814817,33.37037037037038,1.0,3.0,4.0,-1.0,1.0,11.0,3.4,17.0,0.8558179637215835,130.071332837192,50.306839329295265,0.0,4.0,11.0,-7.0,1435.3416379655264,1465.1274859101025,-29.785847944576062
Qualifiers,0.6666666666666666,7.75,3.0,9.666666666666666,0.44444444444444453,70.3703703703704,18.333333333333336,,,,,3.75,8.8,3.8,16.8,3.1902420526762802,114.65928259809981,45.97900544697316,3.0,10.0,3.0,7.0,1444.8412446761008,1645.996093121195,-201.1548484450941
Qualifiers,0.4,3.6,0.8,8.0,1.2427983539094651,100.79972565157752,8.0,0.0,2.0,21.0,-19.0,3.4,19.0,6.0,37.4,1.1535044960484753,206.2999145578818,103.19598496247835,2.0,6.0,5.0,1.0,1438.1593917611497,1635.1997884543357,-197.04039669318604
Qualifiers,2.8,15.4,6.4,33.4,5.1219254347929875,192.33012394390917,89.45958896613753,2.0,16.0,11.0,5.0,1.25,12.2,4.2,15.0,0.44444444444444453,126.64883401920441,35.333333333333336,1.0,1.0,5.0,-4.0,1753.8764356069562,1484.7544659422454,269.12196966471083
Qualifiers,1.5,7.0,2.0,14.4,0.2930421058619265,121.90997407135438,35.006401463191594,1.0,3.0,7.0,-4.0,1.0,9.0,3.2,10.25,0.74997099082181,95.61500461324339,20.074074074074076,1.0,5.0,7.0,-2.0,1447.010513402848,1517.3024434705067,-70.29193006765877
Friendlies & Minor,4.4,18.0,7.2,44.8,3.8315099870294036,283.95109710678406,146.2528146259193,5.0,14.0,0.0,14.0,2.3333333333333335,10.333333333333334,4.333333333333333,18.0,1.70974685079188,90.98832706289834,18.0,3.0,9.0,2.0,7.0,1814.6763371916138,1721.4286000003274,93.24773719128643
Friendlies & Minor,1.6,12.2,4.8,21.0,2.465020576131688,130.4581618655693,56.074074074074076,3.0,8.0,6.0,2.0,0.6,7.0,2.6,10.0,0.6046369805594142,127.08451683781172,31.677335771985987,1.0,4.0,10.0,-6.0,1544.4043675742241,1448.2712577045522,96.1331098696719
Qualifiers,1.8,9.8,3.2,23.4,2.125106468962634,133.76591575436862,64.80782062354994,1.0,3.0,7.0,-4.0,2.4,19.4,7.2,28.4,1.3503564337020166,171.34846485612798,93.63199677856997,2.0,8.0,10.0,-2.0,1472.4568919103187,1569.0990486417588,-96.64215673144008
Qualifiers,1.2,13.6,4.0,11.2,1.2992553405570808,139.35187174818196,37.264043735177886,0.0,3.0,11.0,-8.0,0.75,11.4,2.6,16.6,0.20523821082678992,139.95091396160004,40.51577503429356,0.0,2.0,9.0,-7.0,1494.227168514441,1452.5158755139535,41.71129300048756
Qualifiers,3.6,19.8,8.6,35.2,7.484332430337727,183.76329054192075,105.42569730224054,5.0,24.0,4.0,20.0,3.4,15.6,6.4,29.4,6.893681518738676,177.62689179043397,111.49931412894378,4.0,14.0,1.0,13.0,1459.834877923793,1400.1740449250713,59.660832998721844
Qualifiers,0.5,8.0,2.0,16.0,0.28823769195148546,135.74959149515126,42.398028667502935,1.0,4.0,6.0,-2.0,2.6,13.6,5.6,16.6,2.076766753035615,140.6176734576369,43.90672153635117,1.0,5.0,4.0,1.0,1655.9324202435935,1523.749231790418,132.1831884531755
Qualifiers,2.2,10.8,3.8,20.0,4.0252604930694105,139.83278693623092,61.81151533005268,4.0,8.0,3.0,5.0,2.6,14.0,3.8,25.4,2.1648194447904348,180.88752245627276,75.59685519368597,0.0,5.0,8.0,-3.0,1892.481076111194,1696.3376925374025,196.14338357379143
Friendlies & Minor,2.6,9.2,2.4,21.0,2.0,108.85185185185186,59.35802469135803,0.0,5.0,14.0,-9.0,,12.0,6.0,29.333333333333332,2.3936822505017292,69.29733393630612,36.197530864197546,4.0,10.0,2.0,8.0,1535.5788583377212,1600.9168118717587,-65.33795353403752
Qualifiers,2.0,10.8,3.4,21.8,0.8614865854663485,137.51203781062404,57.510059964846114,1.0,5.0,7.0,-2.0,2.0,11.4,3.8,15.2,2.7108233400634627,125.00468098371537,47.20865721688767,2.0,8.0,5.0,3.0,1750.486698860798,1547.448103511777,203.03859534902108
Qualifiers,1.2,6.8,2.6,10.8,2.34168233162289,132.47865102199077,30.185185185185194,2.0,4.0,6.0,-2.0,3.25,12.4,5.4,22.8,1.1374505496510336,182.86204516466194,51.8943732090535,3.0,7.0,1.0,6.0,1534.5442461597645,1637.3586802050395,-102.814434045275
Friendlies & Minor,1.3333333333333333,5.333333333333333,2.6666666666666665,9.333333333333334,2.1111111111111116,89.0,19.666666666666668,,,,,1.6666666666666667,10.0,2.4,16.0,0.40981908935642297,104.22398598025622,25.71223898795916,2.0,3.0,6.0,-3.0,1518.3791123017052,1498.94162265123,19.437489650475072
Friendlies & Minor,3.8,20.6,8.6,37.6,4.9895549535584856,184.5088603612805,114.2837982014937,4.0,22.0,8.0,14.0,1.25,9.0,3.6,13.0,1.2962962962962963,111.9135802469136,35.22222222222223,1.0,7.0,8.0,-1.0,1448.134382498386,1440.0604101019958,8.073972396390218
Friendlies & Minor,4.0,14.4,7.0,29.4,5.063858452772746,174.27861857352622,76.88858405730836,4.0,18.0,2.0,16.0,2.75,9.6,2.0,20.4,1.3333333333333335,121.56790123456791,56.57201646090536,0.0,9.0,15.0,-6.0,1414.4314210987861,1527.4375756750096,-113.00615457622348
Friendlies & Minor,2.25,12.0,4.6,20.25,0.2962962962962964,134.62962962962965,50.851851851851855,2.0,5.0,7.0,-2.0,2.0,17.8,6.2,31.8,3.217579979359327,183.67060460501358,93.45946586733055,2.0,10.0,7.0,3.0,1664.0400734664945,1441.5078965054224,222.53217696107208
Friendlies & Minor,4.0,19.75,9.5,29.5,2.296296296296297,79.70370370370372,28.000000000000007,3.0,11.0,5.0,6.0,4.2,14.0,6.2,28.4,4.375905635181831,151.18574571568416,63.25905603820558,3.0,14.0,3.0,11.0,1503.9026351380621,1416.7883211336316,87.11431400443053
Friendlies & Minor,2.4,15.4,5.2,34.2,2.0467071118355276,278.4209849387508,104.06444518735819,2.0,9.0,3.0,6.0,1.25,9.0,2.25,13.5,0.3072702331961593,122.20027434842251,34.48148148148148,0.0,1.0,9.0,-8.0,1645.1287146460738,1479.1704293730363,165.95828527303752
Friendlies & Minor,3.3333333333333335,16.6,6.0,35.666666666666664,0.9096476052602347,123.74265997277816,46.25086452771476,4.0,12.0,1.0,11.0,3.5,14.6,5.4,23.0,1.4211248285322367,219.68861454046643,54.85185185185186,2.0,12.0,4.0,8.0,1653.4700690208062,1664.9722923829395,-11.502223362133236
Friendlies & Minor,,,,12.5,0.2962962962962964,33.62962962962964,10.074074074074078,0.0,5.0,10.0,-5.0,2.0,11.333333333333334,3.6666666666666665,21.333333333333332,0.17096661090632212,91.27882618515825,26.196616369455885,3.0,6.0,3.0,3.0,1467.361263232559,1509.9626172779222,-42.60135404536322
Friendlies & Minor,1.6666666666666667,9.333333333333334,5.333333333333333,16.5,3.1398312338612535,103.65888470859889,27.0,3.0,9.0,3.0,6.0,,,,,2.666666666666667,95.33333333333334,,,,,,1734.0498475336487,1521.0923240473549,212.9575234862939
Friendlies & Minor,2.0,14.666666666666666,2.0,24.0,0.11397774060421476,134.8525507901055,39.46441091297059,2.0,4.0,4.0,0.0,1.6666666666666667,8.666666666666666,2.4,15.0,0.27321272623761533,69.48265732017082,17.141492658639443,2.0,6.0,9.0,-3.0,1498.7425600699714,1499.5004956228831,-0.7579355529117038
Friendlies & Minor,0.6666666666666666,6.0,1.8,10.333333333333334,0.18214181749174357,118.32177154678055,24.427661772426298,1.0,5.0,11.0,-6.0,,,,10.0,,21.333333333333336,6.666666666666668,,,,,1489.4786805186693,1488.006241015858,1.4724395028113122
Friendlies & Minor,1.6666666666666667,10.0,4.666666666666667,16.333333333333332,3.0932208225741693,114.10592313906594,34.0,3.0,7.0,2.0,5.0,,,,15.0,1.3333333333333335,110.0,15.0,,,,,1738.5879070596854,1499.1720902274005,239.41581683228492
Friendlies & Minor,,7.333333333333333,2.0,10.333333333333334,1.3246117631119918,118.084189966525,20.25925925925926,0.0,2.0,6.0,-4.0,2.3333333333333335,10.333333333333334,4.333333333333333,9.0,1.7777777777777781,126.55555555555557,9.0,,,,,1470.054391157466,1516.5542645213181,-46.4998733638522
Friendlies & Minor,5.0,17.0,5.0,27.666666666666668,8.555555555555557,105.11111111111111,57.22222222222223,,,,,1.3333333333333333,5.333333333333333,1.8,10.0,1.121427878327829,144.88118103118705,28.285107848284202,0.0,4.0,13.0,-9.0,1767.6959775093978,1479.4363005567766,288.25967695262125
Friendlies & Minor,,,,22.5,1.0,86.22222222222223,39.44444444444444,,,,,2.3333333333333335,16.0,3.3333333333333335,22.333333333333332,1.07598516040281,155.90170052673702,40.30960727531373,3.0,6.0,3.0,3.0,1498.0486209777507,1508.7643751741853,-10.715754196434546
Friendlies & Minor,1.6666666666666667,15.333333333333334,4.0,18.666666666666668,2.7173234402685402,168.9344670178247,46.873071516875825,4.0,7.0,1.0,6.0,5.0,18.5,6.25,31.0,8.703703703703706,138.07407407407408,79.14814814814815,,,,,1518.4560487352492,1770.8929465784443,-252.43689784319508
Friendlies & Minor,1.3333333333333333,7.333333333333333,2.8,11.333333333333334,1.7476185855518862,127.58745402079138,27.856738565522804,0.0,5.0,11.0,-6.0,1.3333333333333333,8.333333333333334,2.0,11.666666666666666,1.1975308641975309,63.41975308641976,16.71604938271605,1.0,6.0,10.0,-4.0,1476.2393314877302,1478.5813204405097,-2.341988952779502
Friendlies & Minor,,8.333333333333334,2.6666666666666665,10.333333333333334,1.8830745087413279,135.7227933110167,22.506172839506174,1.0,6.0,2.0,4.0,1.75,10.25,4.5,17.75,3.0621472150494466,152.07061542604396,44.66666666666667,3.0,8.0,3.0,5.0,1481.3848307578664,1732.613909780425,-251.2290790225586
Friendlies & Minor,2.3333333333333335,7.666666666666667,2.6666666666666665,10.666666666666666,1.2553830058275521,144.48186220734448,21.00411522633745,1.0,6.0,2.0,4.0,,14.333333333333334,5.333333333333333,,0.2962962962962964,80.81481481481482,,3.0,10.0,7.0,3.0,1487.5730608934089,1596.1144364601491,-108.54137556674027
Friendlies & Minor,2.2,8.6,3.8,14.2,2.2249657064471884,116.84087791495202,35.18106995884775,3.0,8.0,11.0,-3.0,,10.0,2.5,19.666666666666668,0.008563718476954392,40.74533602687185,40.903673220545656,2.0,9.0,5.0,4.0,1497.419057197666,1460.511142192981,36.90791500468504
Friendlies & Minor,0.3333333333333333,8.0,2.0,10.5,0.0,131.44444444444446,18.666666666666668,,,,,2.0,9.5,3.0,12.25,0.8369220038850349,179.32124147156298,31.00274348422497,2.0,11.0,5.0,6.0,1483.1774223273194,1500.5993151231653,-17.421892795845906
Friendlies & Minor,4.4,16.0,5.8,28.6,7.802469135802471,143.0493827160494,71.76543209876544,5.0,17.0,5.0,12.0,1.2,8.8,3.6,15.4,1.3609543177997545,158.5869401893529,40.18518518518519,3.0,6.0,2.0,4.0,1774.683311281272,1731.1219587181524,43.5613525631195
Friendlies & Minor,3.0,16.0,6.4,22.0,4.862594150110747,170.75338350981687,72.05771101589829,3.0,10.0,5.0,5.0,,,,12.0,,,12.0,,,,,1669.9401379000324,1489.1937873214965,180.74635057853584
Friendlies & Minor,1.8,10.6,3.2,15.6,0.5579480025900233,212.54749431437534,49.668495656149986,2.0,10.0,5.0,5.0,0.8,9.0,2.6,15.6,1.9073028785331698,163.72462679290194,42.79012345679013,2.0,7.0,7.0,0.0,1490.0982926008771,1724.55740945272,-234.45911685184296
Friendlies & Minor,2.8,15.4,4.6,24.6,3.2426816899712296,199.68108720754833,73.660041051675,3.0,7.0,2.0,5.0,0.6,8.4,2.8,9.25,0.0,135.13580246913583,19.666666666666668,0.0,3.0,9.0,-6.0,1558.1166393038793,1471.2201494721858,86.89648983169354
Friendlies & Minor,,,,7.0,0.0,63.333333333333336,13.666666666666666,,,,,3.5,16.5,6.75,24.5,3.2417294334071647,113.8355890065446,48.03847401059887,3.0,10.0,4.0,6.0,1482.54938473026,1673.8560576627472,-191.30667293248712
Qualifiers,1.6,11.8,2.2,21.6,1.4157876083080994,164.04149869288472,62.52044911852869,1.0,4.0,13.0,-9.0,4.0,15.4,8.4,29.4,6.698220893143573,213.54798378438724,85.70841165811446,3.0,14.0,7.0,7.0,1382.9845057569514,1559.035576336927,-176.05107057997566
Friendlies & Minor,,,,26.0,,46.66666666666667,17.333333333333336,,,,,3.3333333333333335,17.0,6.333333333333333,24.666666666666668,2.1611529556047766,75.89039267102974,32.02564934039925,3.0,11.0,4.0,7.0,1498.1411158277945,1677.5986447420576,-179.4575289142631
Friendlies & Minor,2.6,16.2,4.8,32.0,5.799268404206677,162.05029721079106,86.55555555555557,3.0,13.0,6.0,7.0,2.2,9.6,3.0,20.6,3.4167376459750898,127.17727716957909,64.2052137490333,2.0,5.0,7.0,-2.0,1563.058594108603,1481.9908908831217,81.06770322548141
Qualifiers,3.8,16.4,6.0,35.8,5.414616956528659,210.2200826292728,129.63972597742503,2.0,20.0,11.0,9.0,2.8,21.4,7.8,33.2,1.900237622468011,165.23230990408533,99.42133118571331,2.0,6.0,9.0,-3.0,1756.5044836523095,1559.565049668956,196.93943398335364
Qualifiers,0.2,7.0,2.8,9.8,0.4030913203729428,123.72301122520783,30.11822384799066,1.0,4.0,9.0,-5.0,4.0,16.4,7.0,30.0,6.890160902150945,165.52610355618032,79.68724279835392,3.0,22.0,21.0,1.0,1442.7950721869656,1873.3789247467225,-430.5838525597569
Qualifiers,2.0,12.8,4.6,26.75,3.5130315500685874,161.86968449931416,67.51851851851853,3.0,10.0,5.0,5.0,2.2,14.6,5.2,25.0,3.476122690628515,145.30621888324524,88.09514429682113,1.0,7.0,9.0,-2.0,1528.5890516828265,1741.621219587539,-213.03216790471242
World Cup,2.3333333333333335,12.666666666666666,5.0,19.666666666666668,0.47681452442230504,72.83469263569701,24.74256973022406,3.0,6.0,2.0,4.0,,,,,,,,,,,,1574.4155056914049,1501.99147112278,72.42403456862485
Qualifiers,0.25,8.4,2.0,16.4,1.1921584613009903,151.4997276634342,55.26535244500196,1.0,3.0,4.0,-1.0,1.4,6.8,3.0,9.4,1.5611215544152601,147.3191006813272,33.12345679012347,1.0,3.0,6.0,-3.0,1660.709158982526,1537.4200246791613,123.28913430336479
Qualifiers,1.6,11.8,3.6,16.2,1.8072155600423088,120.33645398914359,44.472438144591784,2.0,8.0,6.0,2.0,1.75,8.8,3.0,16.4,0.7583003664340225,152.90803010977464,53.59624880603567,2.0,3.0,1.0,2.0,1542.7066068538954,1635.2018463154918,-92.49523946159638
Qualifiers,2.2,11.0,4.2,21.6,2.683506995379607,150.2218579574873,69.20767688670179,4.0,8.0,2.0,6.0,2.2,11.6,4.6,13.2,1.3845111686904101,138.7451156384246,40.27114769090078,1.0,5.0,6.0,-1.0,1889.92436304774,1517.3802468051745,372.54411624256545
Qualifiers,3.0,14.2,4.0,25.8,2.4432129631936235,153.5916816375152,64.39790346245732,0.0,4.0,6.0,-2.0,1.8,16.8,5.2,13.8,2.866170227038054,122.90124783212131,37.842695823451926,1.0,5.0,7.0,-2.0,1700.1727621325838,1500.8310589961682,199.34170313641562
Qualifiers,1.75,10.4,3.4,22.8,1.574324390310899,162.67469187374937,70.34003997656407,2.0,5.0,6.0,-1.0,0.25,10.0,2.0,12.2,0.13682547388452662,137.30060930773337,38.01051668952904,0.0,1.0,9.0,-8.0,1754.042821354209,1443.710688204984,310.332133149225
Friendlies & Minor,3.75,7.0,4.0,14.8,4.126828035117521,113.43952173206655,39.65267029798211,4.0,12.0,4.0,8.0,,,,,,,,,,,,1649.5817190517737,1275.0,374.5817190517737
World Cup,1.6666666666666667,11.666666666666666,3.6666666666666665,20.333333333333332,0.7983539094650206,108.27983539094652,44.144032921810705,2.0,6.0,6.0,0.0,,,3.3333333333333335,21.0,0.649313082664557,43.90139442292408,17.335162322816654,1.0,6.0,7.0,-1.0,1488.5139136008222,1462.4407510916708,26.073162509151416
Friendlies & Minor,3.3333333333333335,11.666666666666666,4.0,20.0,1.4411918622094357,88.7471498700215,32.73779602296667,2.0,8.0,4.0,4.0,0.75,5.6,2.4,8.25,1.1111111111111114,116.77777777777779,18.814814814814817,0.0,5.0,11.0,-6.0,1564.0777974031294,1461.8366063498283,102.24119105330101
Qualifiers,1.6,10.2,3.6,18.25,1.131687242798354,121.83813443072705,47.66666666666667,1.0,4.0,12.0,-8.0,1.8,10.0,3.4,17.0,1.408785029436066,141.59360535788468,51.02606310013718,0.0,2.0,13.0,-11.0,1504.1724326318956,1437.6913923956804,66.48104023621522
Qualifiers,1.5,6.8,2.2,16.333333333333332,1.6666666666666667,161.21094345374183,35.0,0.0,2.0,6.0,-4.0,5.0,15.2,7.2,27.4,8.781639249598662,154.41520523614236,95.93774327201369,3.0,19.0,9.0,10.0,1443.9451823189788,1723.4825634645558,-279.537381145577
Qualifiers,1.4,12.2,5.2,25.4,3.6433470507544587,147.97210791037955,77.38271604938272,4.0,11.0,4.0,7.0,1.5,13.0,5.6,20.75,2.7818668407350158,129.90807405422095,47.68085827025015,3.0,13.0,6.0,7.0,1551.7059482643394,1502.5073947800943,49.19855348424517
Qualifiers,1.4,13.6,4.8,21.4,0.7751869028355983,135.6947159529655,60.69638774577047,1.0,3.0,11.0,-8.0,1.5,10.0,3.8,5.0,0.9593049839963423,58.76406035665296,7.703703703703705,2.0,6.0,7.0,-1.0,1463.558147625646,1540.653504681144,-77.0953570554982
Qualifiers,2.5,10.6,3.6,18.333333333333332,0.7471083337567108,123.08086504428529,34.777777777777786,1.0,4.0,8.0,-4.0,3.8,17.2,7.4,42.0,2.864548479468589,180.87455064583307,112.74042859152966,4.0,11.0,7.0,4.0,1502.3984368007903,1572.4907152510782,-70.09227845028795
