match_id,match_date,tournament_name,is_neutral_ground,Home Team,Away Team,home_final_score,away_final_score,home_ball_possession,away_ball_possession,home_big_chances,away_big_chances,home_total_shots,away_total_shots,home_goalkeeper_saves,away_goalkeeper_saves,home_corner_kicks,away_corner_kicks,home_fouls,away_fouls,home_passes,away_passes,home_tackles,away_tackles,home_free_kicks,away_free_kicks,home_yellow_cards,away_yellow_cards,home_shots_on_target,away_shots_on_target,home_hit_woodwork,away_hit_woodwork,home_shots_off_target,away_shots_off_target,home_blocked_shots,away_blocked_shots,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_big_chances_scored,away_big_chances_scored,home_big_chances_missed,away_big_chances_missed,home_through_balls,away_through_balls,home_fouled_in_final_third,away_fouled_in_final_third,home_offsides,away_offsides,home_accurate_passes,away_accurate_passes,home_throw-ins,away_throw-ins,home_final_third_entries,away_final_third_entries,home_long_balls,away_long_balls,home_crosses,away_crosses,home_duels,away_duels,home_dispossessed,away_dispossessed,home_ground_duels,away_ground_duels,home_aerial_duels,away_aerial_duels,home_dribbles,away_dribbles,home_tackles_won,away_tackles_won,home_total_tackles,away_total_tackles,home_interceptions,away_interceptions,home_recoveries,away_recoveries,home_clearances,away_clearances,home_total_saves,away_total_saves,home_goal_kicks,away_goal_kicks,home_touches_in_penalty_area,away_touches_in_penalty_area,home_final_third_phase,away_final_third_phase,home_big_saves,away_big_saves,home_red_cards,away_red_cards,home_expected_goals,away_expected_goals,home_punches,away_punches,home_errors_lead_to_a_shot,away_errors_lead_to_a_shot,home_high_claims,away_high_claims,home_penalty_saves,away_penalty_saves,home_errors_lead_to_a_goal,away_errors_lead_to_a_goal,home_goals_prevented,away_goals_prevented
12057899,2024-11-16 19:45:00,"UEFA Nations League, League A, Gr. 3",0,Germany,Bosnia & Herzegovina,7,0,73.0,27.0,9.0,1.0,23.0,7.0,3.0,6.0,3.0,0.0,7.0,12.0,756.0,291.0,19.0,18.0,12.0,7.0,1.0,2.0,13.0,3.0,0.0,0.0,6.0,2.0,4.0,2.0,17.0,5.0,6.0,2.0,5.0,0.0,4.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,695.0,221.0,20.0,12.0,81.0,18.0,18/27 (67),22/50 (44),6/24 (25),0/0 (0),55.0,45.0,11.0,9.0,40/75 (53),35/75 (47),8/12 (67),4/12 (33),9/16 (56),10/20 (50),63.0,50.0,19.0,18.0,8.0,13.0,54.0,45.0,1.0,22.0,3.0,6.0,4.0,12.0,61.0,8.0,296/340 (87),16/29 (55),0.0,2.0,,,5.33,1.07,,,1.0,0.0,0.0,4.0,,,0.0,1.0,,
12057892,2024-11-16 19:45:00,"UEFA Nations League, League A, Gr. 3",0,Netherlands,Hungary,4,0,72.0,28.0,4.0,2.0,22.0,12.0,2.0,7.0,5.0,4.0,10.0,14.0,678.0,254.0,16.0,21.0,12.0,10.0,1.0,2.0,11.0,2.0,3.0,1.0,7.0,7.0,4.0,3.0,15.0,10.0,7.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,3.0,629.0,196.0,15.0,5.0,68.0,20.0,11/15 (73),15/38 (39),7/26 (27),7/14 (50),59.0,41.0,15.0,11.0,39/71 (55),32/71 (45),16/22 (73),6/22 (27),10/17 (59),1/6 (17),38.0,76.0,16.0,21.0,4.0,6.0,39.0,39.0,10.0,29.0,2.0,7.0,6.0,10.0,58.0,12.0,188/223 (84),20/32 (63),0.0,4.0,,,3.68,1.33,0.0,1.0,1.0,0.0,1.0,0.0,,,,,,
12441535,2024-11-16 20:00:00,"CONCACAF Nations League, League B, Group D",0,Bermuda,Antigua and Barbuda,2,1,55.0,45.0,2.0,0.0,15.0,11.0,3.0,6.0,6.0,5.0,13.0,15.0,394.0,318.0,16.0,13.0,15.0,13.0,1.0,2.0,8.0,4.0,0.0,0.0,3.0,5.0,4.0,2.0,8.0,7.0,7.0,4.0,2.0,0.0,,,,,5.0,3.0,4.0,0.0,321.0,257.0,28.0,16.0,50.0,47.0,20/42 (48),37/65 (57),2/13 (15),0/17 (0),53.0,47.0,4.0,3.0,34/63 (54),29/63 (46),8/16 (50),8/16 (50),6/15 (40),4/17 (24),69.0,77.0,16.0,13.0,7.0,15.0,50.0,41.0,23.0,22.0,3.0,6.0,7.0,10.0,25.0,18.0,88/124 (71),53/81 (65),,,,,1.33,0.61,2.0,0.0,1.0,0.0,,,,,,,,
12057793,2024-11-17 14:00:00,"UEFA Nations League, League C, Gr. 4",0,Latvia,Armenia,1,2,51.0,49.0,1.0,2.0,8.0,15.0,3.0,1.0,0.0,9.0,9.0,9.0,411.0,400.0,15.0,14.0,9.0,9.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,6.0,4.0,4.0,6.0,12.0,2.0,3.0,0.0,2.0,1.0,0.0,,,3.0,0.0,2.0,0.0,322.0,317.0,24.0,23.0,54.0,44.0,29/56 (52),22/54 (41),6/24 (25),5/16 (31),55.0,45.0,8.0,6.0,31/60 (52),29/60 (48),11/17 (65),6/17 (35),8/14 (57),7/16 (44),47.0,57.0,15.0,14.0,6.0,14.0,50.0,51.0,16.0,24.0,3.0,1.0,11.0,8.0,29.0,22.0,78/122 (64),94/128 (73),1.0,0.0,,,0.9,2.04,0.0,1.0,,,0.0,2.0,,,,,,
12057857,2024-11-17 17:00:00,"UEFA Nations League, League B, Gr. 2",0,Finland,Greece,0,2,43.0,57.0,0.0,1.0,7.0,16.0,3.0,0.0,4.0,7.0,10.0,4.0,474.0,633.0,10.0,18.0,4.0,10.0,3.0,0.0,0.0,5.0,0.0,0.0,4.0,6.0,3.0,5.0,5.0,10.0,2.0,6.0,0.0,1.0,,,1.0,2.0,,,1.0,0.0,410.0,561.0,9.0,8.0,43.0,62.0,27/38 (71),36/65 (55),2/10 (20),4/17 (24),41.0,59.0,10.0,1.0,19/55 (35),36/55 (65),10/16 (63),6/16 (38),5/13 (38),8/17 (47),60.0,44.0,10.0,18.0,14.0,11.0,47.0,60.0,23.0,17.0,3.0,0.0,13.0,5.0,19.0,26.0,99/133 (74),130/164 (79),,,,,0.48,0.82,1.0,1.0,,,1.0,1.0,,,,,,
12057844,2024-11-17 17:00:00,"UEFA Nations League, League B, Gr. 3",0,Austria,Slovenia,1,1,67.0,33.0,5.0,1.0,22.0,9.0,2.0,3.0,3.0,0.0,12.0,9.0,656.0,320.0,12.0,19.0,9.0,12.0,1.0,2.0,4.0,3.0,0.0,0.0,14.0,4.0,4.0,2.0,15.0,3.0,7.0,6.0,1.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,558.0,219.0,19.0,28.0,86.0,35.0,22/48 (46),31/71 (44),7/19 (37),1/6 (17),48.0,52.0,7.0,4.0,27/63 (43),36/63 (57),21/36 (58),15/36 (42),6/18 (33),6/14 (43),92.0,47.0,12.0,19.0,9.0,6.0,64.0,50.0,11.0,18.0,2.0,3.0,5.0,15.0,43.0,7.0,157/215 (73),20/43 (47),,,,,3.24,0.49,,,,,0.0,1.0,,,,,,
12057845,2024-11-17 17:00:00,"UEFA Nations League, League B, Gr. 3",0,Norway,Kazakhstan,5,0,62.0,38.0,3.0,0.0,24.0,8.0,0.0,4.0,11.0,3.0,8.0,16.0,607.0,368.0,16.0,28.0,16.0,8.0,0.0,2.0,9.0,0.0,0.0,0.0,10.0,2.0,5.0,6.0,16.0,5.0,8.0,3.0,3.0,0.0,,,1.0,0.0,2.0,0.0,1.0,3.0,546.0,306.0,13.0,13.0,56.0,35.0,11/23 (48),24/45 (53),6/23 (26),3/12 (25),55.0,45.0,20.0,9.0,46/86 (53),40/86 (47),16/27 (59),11/27 (41),15/23 (65),4/11 (36),69.0,46.0,16.0,28.0,11.0,13.0,49.0,41.0,10.0,29.0,0.0,4.0,7.0,12.0,43.0,17.0,118/156 (76),54/78 (69),0.0,1.0,,,2.8,0.54,1.0,1.0,1.0,1.0,,,,,0.0,2.0,,
12057861,2024-11-17 17:00:00,"UEFA Nations League, League B, Gr. 2",0,England,Ireland,5,0,74.0,26.0,5.0,0.0,22.0,1.0,1.0,2.0,12.0,0.0,7.0,9.0,677.0,249.0,11.0,27.0,8.0,7.0,4.0,4.0,7.0,1.0,0.0,0.0,7.0,0.0,8.0,0.0,16.0,1.0,6.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,,,630.0,190.0,19.0,10.0,98.0,33.0,18/27 (67),18/41 (44),8/30 (27),1/3 (33),38.0,62.0,8.0,7.0,26/64 (41),38/64 (59),7/24 (29),17/24 (71),7/26 (27),5/9 (56),55.0,48.0,11.0,27.0,4.0,3.0,45.0,36.0,8.0,35.0,1.0,2.0,1.0,11.0,44.0,7.0,232/263 (88),24/49 (49),0.0,1.0,0.0,1.0,2.55,0.23,0.0,1.0,,,0.0,1.0,,,,,,
12057911,2024-11-17 19:45:00,"UEFA Nations League, League A, Gr. 2",0,Italy,France,1,3,54.0,46.0,1.0,1.0,10.0,6.0,2.0,3.0,3.0,3.0,20.0,13.0,567.0,493.0,22.0,17.0,13.0,20.0,1.0,2.0,4.0,4.0,0.0,1.0,4.0,1.0,2.0,1.0,6.0,3.0,4.0,3.0,1.0,1.0,,,,,5.0,3.0,,,498.0,432.0,11.0,14.0,62.0,38.0,23/35 (66),31/49 (63),5/23 (22),2/10 (20),46.0,54.0,12.0,13.0,38/79 (48),41/79 (52),13/32 (41),19/32 (59),3/8 (38),5/14 (36),55.0,65.0,22.0,17.0,6.0,9.0,37.0,42.0,10.0,22.0,2.0,3.0,4.0,5.0,20.0,8.0,123/165 (75),66/88 (75),1.0,1.0,,,0.68,0.48,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,1.0,,
12526684,2024-11-18 16:00:00,"Africa Cup of Nations, Qualification, Group F",0,Sudan,Angola,0,0,51.0,49.0,,,7.0,8.0,2.0,1.0,3.0,5.0,13.0,21.0,357.0,344.0,19.0,7.0,21.0,13.0,1.0,3.0,1.0,2.0,2.0,0.0,5.0,5.0,1.0,1.0,2.0,3.0,5.0,5.0,,,,,,,3.0,4.0,2.0,0.0,288.0,292.0,15.0,13.0,40.0,32.0,29/62 (47),16/38 (42),3/10 (30),4/14 (29),59.0,41.0,3.0,12.0,42/65 (65),23/65 (35),12/27 (44),15/27 (56),4/8 (50),6/13 (46),74.0,86.0,19.0,7.0,6.0,4.0,29.0,27.0,9.0,19.0,2.0,1.0,9.0,5.0,5.0,10.0,39/69 (57),56/74 (76),,,,,0.27,0.44,,,,,,,,,,,,
12526736,2024-11-18 19:00:00,"Africa Cup of Nations, Qualification, Group A",0,Tunisia,Gambia,0,1,63.0,37.0,0.0,3.0,13.0,6.0,1.0,3.0,10.0,2.0,5.0,19.0,546.0,333.0,20.0,15.0,19.0,5.0,1.0,2.0,3.0,2.0,1.0,0.0,4.0,4.0,6.0,0.0,9.0,5.0,4.0,1.0,0.0,1.0,0.0,2.0,,,5.0,1.0,3.0,0.0,477.0,257.0,25.0,18.0,75.0,37.0,24/46 (52),16/49 (33),8/29 (28),4/5 (80),61.0,39.0,10.0,13.0,42/66 (64),24/66 (36),9/17 (53),8/17 (47),3/8 (38),5/12 (42),60.0,73.0,20.0,15.0,9.0,4.0,31.0,41.0,6.0,26.0,1.0,3.0,4.0,3.0,20.0,9.0,107/154 (69),18/42 (43),,,,,0.81,1.18,0.0,1.0,,,0.0,2.0,,,,,,
12526735,2024-11-18 19:00:00,"Africa Cup of Nations, Qualification, Group B",0,Central African Republic,Gabon,0,1,39.0,61.0,1.0,3.0,7.0,16.0,5.0,1.0,1.0,6.0,21.0,16.0,262.0,411.0,17.0,20.0,16.0,20.0,3.0,1.0,1.0,6.0,1.0,0.0,4.0,6.0,2.0,4.0,3.0,10.0,4.0,6.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,8.0,2.0,1.0,188.0,331.0,25.0,27.0,43.0,51.0,12/42 (29),19/50 (38),1/5 (20),3/16 (19),46.0,54.0,12.0,10.0,38/85 (45),47/85 (55),9/17 (53),8/17 (47),5/13 (38),8/15 (53),76.0,75.0,17.0,20.0,9.0,9.0,45.0,62.0,19.0,13.0,5.0,1.0,15.0,7.0,7.0,20.0,30/65 (46),71/106 (67),1.0,1.0,,,1.18,2.77,0.0,1.0,2.0,1.0,1.0,1.0,,,,,,
12057920,2024-11-18 19:45:00,"UEFA Nations League, League A, Gr. 1",0,Poland,Scotland,1,2,42.0,58.0,3.0,4.0,19.0,16.0,5.0,4.0,4.0,5.0,13.0,10.0,398.0,541.0,16.0,10.0,10.0,13.0,2.0,3.0,6.0,7.0,0.0,2.0,8.0,6.0,5.0,3.0,12.0,13.0,7.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,4.0,1.0,327.0,457.0,14.0,13.0,46.0,54.0,27/49 (55),25/60 (42),2/14 (14),4/16 (25),49.0,51.0,5.0,12.0,38/66 (58),28/66 (42),11/33 (33),22/33 (67),12/17 (71),6/10 (60),63.0,40.0,16.0,10.0,7.0,10.0,56.0,53.0,24.0,21.0,5.0,4.0,6.0,9.0,33.0,28.0,86/122 (70),83/122 (68),2.0,0.0,,,1.55,1.96,3.0,1.0,,,3.0,1.0,,,,,,
12057917,2024-11-18 19:45:00,"UEFA Nations League, League A, Gr. 1",0,Croatia,Portugal,1,1,43.0,57.0,4.0,3.0,15.0,12.0,4.0,6.0,5.0,7.0,8.0,8.0,448.0,605.0,17.0,18.0,8.0,8.0,0.0,2.0,8.0,5.0,3.0,0.0,3.0,4.0,4.0,3.0,11.0,10.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,401.0,541.0,6.0,18.0,35.0,49.0,30/48 (63),28/43 (65),4/16 (25),2/6 (33),48.0,52.0,13.0,3.0,31/64 (48),33/64 (52),9/19 (47),10/19 (53),7/12 (58),8/22 (36),71.0,44.0,17.0,18.0,8.0,5.0,43.0,43.0,12.0,21.0,4.0,6.0,7.0,4.0,22.0,22.0,77/97 (79),77/104 (74),0.0,1.0,,,1.95,1.48,0.0,1.0,,,1.0,1.0,,,,,,
12057809,2024-11-18 19:45:00,"UEFA Nations League, League C, Gr. 3",0,Bulgaria,Belarus,1,1,52.0,48.0,1.0,0.0,9.0,5.0,1.0,3.0,1.0,3.0,17.0,18.0,455.0,410.0,13.0,17.0,18.0,17.0,3.0,5.0,3.0,2.0,0.0,0.0,5.0,1.0,1.0,2.0,4.0,5.0,5.0,0.0,1.0,0.0,,,,,3.0,2.0,5.0,6.0,364.0,322.0,21.0,25.0,49.0,43.0,25/57 (44),27/61 (44),2/13 (15),6/15 (40),45.0,55.0,11.0,8.0,40/80 (50),40/80 (50),14/40 (35),26/40 (65),10/16 (63),7/12 (58),54.0,41.0,13.0,17.0,10.0,8.0,49.0,49.0,29.0,18.0,1.0,3.0,0.0,8.0,14.0,15.0,64/111 (58),53/85 (62),0.0,1.0,,,0.53,0.24,,,,,0.0,2.0,,,,,,
12441448,2024-11-18 23:00:00,"CONCACAF Nations League, League B, Group B",0,Curaçao,Saint Lucia,4,1,69.0,31.0,5.0,1.0,21.0,9.0,1.0,4.0,3.0,1.0,10.0,8.0,485.0,215.0,11.0,18.0,8.0,10.0,0.0,1.0,8.0,2.0,1.0,0.0,8.0,5.0,5.0,2.0,10.0,4.0,11.0,5.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,406.0,136.0,25.0,16.0,69.0,48.0,44/75 (59),12/52 (23),2/10 (20),2/10 (20),50.0,50.0,4.0,5.0,25/56 (45),31/56 (55),16/26 (62),10/26 (38),6/20 (30),3/9 (33),82.0,67.0,11.0,18.0,5.0,7.0,39.0,37.0,12.0,12.0,1.0,4.0,5.0,10.0,32.0,7.0,134/180 (74),26/61 (43),,,,,2.68,0.48,,,0.0,1.0,0.0,2.0,,,1.0,0.0,,
12441442,2024-11-19 00:00:00,"CONCACAF Nations League, League B, Group C",0,Haiti,Puerto Rico,3,0,54.0,46.0,2.0,1.0,16.0,5.0,0.0,3.0,6.0,1.0,16.0,21.0,428.0,368.0,14.0,16.0,21.0,16.0,3.0,4.0,8.0,0.0,1.0,0.0,6.0,5.0,2.0,0.0,11.0,3.0,5.0,2.0,2.0,0.0,0.0,1.0,,,4.0,4.0,2.0,2.0,361.0,296.0,16.0,11.0,43.0,50.0,24/49 (49),26/53 (49),4/9 (44),3/8 (38),53.0,47.0,7.0,7.0,41/74 (55),33/74 (45),6/14 (43),8/14 (57),6/15 (40),3/10 (30),71.0,81.0,14.0,16.0,11.0,11.0,38.0,34.0,9.0,17.0,0.0,3.0,6.0,7.0,28.0,6.0,52/83 (63),51/83 (61),,,,,1.35,0.93,,,,,1.0,0.0,,,0.0,1.0,,
12475978,2024-11-19 12:00:00,"World Cup Qualification, AFC, Round 3, Group A",0,North Korea,Uzbekistan,0,1,59.0,41.0,1.0,0.0,15.0,16.0,1.0,2.0,3.0,3.0,8.0,9.0,551.0,381.0,11.0,15.0,8.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,8.0,8.0,6.0,3.0,9.0,12.0,7.0,,,1.0,0.0,,,3.0,1.0,2.0,1.0,423.0,263.0,33.0,20.0,90.0,62.0,29/74 (39),27/82 (33),2/13 (15),5/14 (36),46.0,54.0,7.0,5.0,20/44 (45),24/44 (55),21/45 (47),24/45 (53),2/10 (20),1/7 (14),36.0,87.0,11.0,15.0,10.0,9.0,56.0,54.0,17.0,26.0,1.0,2.0,9.0,8.0,13.0,25.0,80/141 (57),80/127 (63),0.0,1.0,0.0,1.0,,,1.0,2.0,,,1.0,0.0,0.0,1.0,,,,
12526634,2024-11-19 13:00:00,"Africa Cup of Nations, Qualification, Group J",0,Cameroon,Zimbabwe,2,1,54.0,46.0,3.0,2.0,19.0,9.0,1.0,7.0,4.0,3.0,13.0,5.0,521.0,444.0,14.0,26.0,5.0,13.0,0.0,1.0,9.0,2.0,0.0,1.0,5.0,5.0,5.0,2.0,12.0,5.0,7.0,4.0,,,3.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,470.0,392.0,13.0,13.0,61.0,36.0,23/40 (58),30/48 (63),3/12 (25),3/15 (20),33.0,67.0,12.0,6.0,24/67 (36),43/67 (64),0/5 (0),5/5 (100),5/19 (26),5/13 (38),64.0,58.0,14.0,26.0,8.0,9.0,55.0,52.0,11.0,17.0,1.0,7.0,8.0,8.0,26.0,13.0,106/145 (73),66/83 (80),0.0,1.0,,,1.59,0.87,,,0.0,1.0,,,,,,,,
12475975,2024-11-19 14:00:00,"World Cup Qualification, AFC, Round 3, Group A",0,Kyrgyzstan,Iran,2,3,39.0,61.0,1.0,1.0,8.0,14.0,2.0,1.0,3.0,3.0,8.0,13.0,358.0,570.0,16.0,13.0,12.0,8.0,2.0,1.0,3.0,5.0,0.0,0.0,3.0,6.0,2.0,3.0,4.0,8.0,4.0,6.0,1.0,1.0,,,,,5.0,0.0,2.0,1.0,276.0,490.0,19.0,19.0,56.0,48.0,35/70 (50),50/73 (68),3/11 (27),4/15 (27),52.0,48.0,6.0,6.0,35/61 (57),26/61 (43),9/24 (38),15/24 (63),6/13 (46),5/15 (33),75.0,62.0,16.0,13.0,13.0,11.0,44.0,51.0,15.0,13.0,2.0,1.0,5.0,4.0,15.0,12.0,69/112 (62),77/106 (73),,,,,,,0.0,1.0,,,,,,,,,,
12475018,2024-11-19 14:00:00,"World Cup Qualification, AFC, Round 3, Group B",0,Palestine,South Korea,1,1,26.0,74.0,1.0,0.0,6.0,16.0,5.0,1.0,2.0,8.0,16.0,6.0,227.0,650.0,14.0,6.0,6.0,16.0,4.0,0.0,2.0,6.0,0.0,0.0,3.0,6.0,1.0,4.0,6.0,11.0,0.0,5.0,1.0,0.0,,,,,1.0,3.0,2.0,4.0,140.0,571.0,21.0,21.0,49.0,79.0,15/64 (23),33/48 (69),3/12 (25),6/28 (21),41.0,59.0,1.0,4.0,21/51 (41),30/51 (59),9/22 (41),13/22 (59),1/6 (17),9/19 (47),43.0,83.0,14.0,6.0,7.0,6.0,27.0,32.0,34.0,8.0,5.0,1.0,10.0,4.0,13.0,47.0,24/57 (42),181/219 (83),,,,,,,,,,,,,,,0.0,1.0,,
12526712,2024-11-19 15:00:00,"Africa Cup of Nations, Qualification, Group C",0,Mauritania,Cabo Verde,1,0,35.0,65.0,1.0,1.0,12.0,8.0,3.0,6.0,4.0,9.0,16.0,18.0,244.0,446.0,19.0,22.0,18.0,16.0,2.0,3.0,7.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,5.0,5.0,7.0,3.0,1.0,0.0,0.0,1.0,,,8.0,2.0,1.0,0.0,191.0,383.0,21.0,20.0,48.0,53.0,25/50 (50),21/42 (50),2/9 (22),4/18 (22),49.0,51.0,7.0,11.0,38/80 (48),42/80 (53),10/17 (59),7/17 (41),4/19 (21),9/17 (53),68.0,59.0,19.0,22.0,12.0,4.0,46.0,51.0,14.0,15.0,3.0,6.0,7.0,5.0,16.0,9.0,59/84 (70),82/116 (71),1.0,3.0,0.0,1.0,1.11,0.85,0.0,1.0,,,3.0,1.0,,,,,,
12526771,2024-11-19 15:00:00,"Africa Cup of Nations, Qualification, Group C",0,Egypt,Botswana,1,1,83.0,17.0,0.0,1.0,30.0,4.0,1.0,6.0,7.0,3.0,12.0,9.0,701.0,150.0,5.0,11.0,9.0,12.0,0.0,1.0,7.0,2.0,0.0,0.0,15.0,1.0,8.0,1.0,12.0,2.0,18.0,2.0,0.0,1.0,,,,,4.0,2.0,1.0,2.0,635.0,72.0,16.0,11.0,111.0,45.0,40/51 (78),28/71 (39),6/31 (19),2/6 (33),50.0,50.0,3.0,4.0,18/41 (44),23/41 (56),16/27 (59),11/27 (41),4/12 (33),1/2 (50),80.0,82.0,5.0,11.0,5.0,5.0,46.0,32.0,7.0,31.0,1.0,6.0,3.0,16.0,31.0,9.0,201/245 (82),24/63 (38),,,,,2.18,0.77,0.0,1.0,,,,,,,,,,
12475960,2024-11-19 16:00:00,"World Cup Qualification, AFC, Round 3, Group B",0,Oman,Iraq,0,1,58.0,42.0,2.0,2.0,9.0,5.0,2.0,2.0,4.0,3.0,8.0,26.0,487.0,360.0,25.0,17.0,26.0,8.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,3.0,0.0,4.0,5.0,5.0,0.0,0.0,1.0,2.0,1.0,,,2.0,2.0,2.0,1.0,392.0,278.0,15.0,25.0,70.0,67.0,33/73 (45),35/73 (48),6/19 (32),3/11 (27),56.0,44.0,11.0,13.0,53/85 (62),32/85 (38),16/38 (42),22/38 (58),3/9 (33),7/19 (37),52.0,53.0,25.0,17.0,8.0,8.0,43.0,48.0,19.0,20.0,2.0,2.0,5.0,5.0,10.0,14.0,68/118 (58),50/89 (56),,,,,,,,,,,2.0,3.0,,,,,,
12526686,2024-11-19 16:00:00,"Africa Cup of Nations, Qualification, Group G",0,Sierra Leone,Zambia,0,2,53.0,47.0,1.0,1.0,7.0,9.0,0.0,3.0,3.0,2.0,13.0,19.0,399.0,360.0,12.0,11.0,19.0,13.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,5.0,1.0,2.0,5.0,4.0,2.0,5.0,,,1.0,1.0,,,2.0,8.0,0.0,4.0,332.0,302.0,14.0,22.0,44.0,43.0,23/55 (42),22/51 (43),2/14 (14),4/14 (29),58.0,42.0,4.0,8.0,43/72 (60),29/72 (40),6/12 (50),6/12 (50),14/21 (67),5/9 (56),92.0,73.0,12.0,11.0,11.0,4.0,46.0,51.0,27.0,16.0,0.0,3.0,7.0,6.0,19.0,13.0,50/85 (59),69/98 (70),,,,,0.52,1.03,,,,,2.0,0.0,,,,,,
12526654,2024-11-19 16:00:00,"Africa Cup of Nations, Qualification, Group H",0,DR Congo,Ethiopia,1,2,56.0,44.0,4.0,1.0,15.0,5.0,0.0,3.0,9.0,3.0,9.0,10.0,473.0,389.0,25.0,30.0,10.0,9.0,0.0,2.0,4.0,2.0,1.0,0.0,7.0,2.0,4.0,1.0,10.0,3.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,409.0,290.0,30.0,23.0,85.0,39.0,38/58 (66),21/52 (40),10/36 (28),2/6 (33),53.0,47.0,21.0,16.0,52/102 (51),50/102 (49),19/31 (61),12/31 (39),17/26 (65),12/21 (57),68.0,73.0,25.0,30.0,8.0,4.0,64.0,57.0,12.0,32.0,0.0,3.0,4.0,17.0,31.0,12.0,131/170 (77),37/67 (55),,,,,1.53,0.71,,,,,1.0,1.0,,,,,,
12526766,2024-11-19 16:00:00,"Africa Cup of Nations, Qualification, Group G",0,Côte d'Ivoire,Chad,4,0,68.0,32.0,6.0,0.0,20.0,4.0,0.0,7.0,8.0,3.0,12.0,7.0,631.0,291.0,21.0,16.0,7.0,12.0,0.0,1.0,11.0,0.0,1.0,0.0,3.0,3.0,6.0,1.0,17.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,,,2.0,0.0,5.0,0.0,586.0,246.0,16.0,14.0,54.0,32.0,26/39 (67),37/60 (62),8/17 (47),1/6 (17),60.0,40.0,5.0,13.0,42/74 (57),32/74 (43),11/15 (73),4/15 (27),14/25 (56),5/13 (38),62.0,63.0,21.0,16.0,3.0,11.0,41.0,33.0,6.0,21.0,0.0,7.0,5.0,4.0,39.0,3.0,96/125 (77),22/43 (51),,,,,4.22,0.2,,,,,3.0,2.0,,,0.0,1.0,,
13085920,2024-11-19 16:30:00,Int. Friendly Games,0,Russia,Syria,4,0,68.0,32.0,3.0,0.0,27.0,5.0,3.0,7.0,10.0,0.0,21.0,5.0,558.0,263.0,11.0,11.0,4.0,21.0,1.0,0.0,11.0,3.0,1.0,1.0,10.0,1.0,6.0,1.0,20.0,3.0,7.0,2.0,1.0,0.0,2.0,0.0,,,3.0,2.0,1.0,2.0,495.0,190.0,15.0,16.0,98.0,16.0,33/51 (65),25/61 (41),7/23 (30),0/3 (0),38.0,62.0,4.0,4.0,22/61 (36),39/61 (64),8/17 (47),9/17 (53),6/13 (46),7/14 (50),55.0,36.0,11.0,11.0,9.0,9.0,50.0,30.0,3.0,38.0,3.0,7.0,6.0,17.0,64.0,7.0,184/230 (80),16/27 (59),,,,,,,,,,,1.0,2.0,,,,,,
12475012,2024-11-19 18:15:00,"World Cup Qualification, AFC, Round 3, Gr. C",0,Bahrain,Australia,2,2,41.0,59.0,2.0,4.0,8.0,8.0,2.0,1.0,2.0,6.0,9.0,10.0,364.0,527.0,18.0,10.0,10.0,9.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,3.0,4.0,1.0,3.0,7.0,5.0,1.0,1.0,2.0,1.0,2.0,,,2.0,0.0,2.0,5.0,270.0,442.0,22.0,24.0,57.0,57.0,21/71 (30),26/49 (53),1/18 (6),7/19 (37),49.0,51.0,6.0,5.0,31/54 (57),23/54 (43),9/27 (33),18/27 (67),4/8 (50),5/18 (28),61.0,90.0,18.0,10.0,10.0,8.0,42.0,55.0,19.0,19.0,2.0,1.0,6.0,4.0,9.0,25.0,46/91 (51),86/121 (71),,,,,,,0.0,1.0,,,3.0,0.0,,,2.0,2.0,,
